sample_id,label,language_type,source_dataset,generator,split,duration,codec,sha256,group_id,path
kb_hi_00009,real,Hindi,Kathbath,,train,6.4087,WAV/PCM_16,4b7f46b260adbba3275756f5996976f6b9dd101b709172a9faaafeb846436542,cd68500daa4e8a9a,data/processed/v1_16k/kb_hi_00009.wav
kb_hi_00010,real,Hindi,Kathbath,,train,3.0651,WAV/PCM_16,1da21a05e26b8dbc89140e00d92daeff2cc4b60e071008913e4f3c707c083f7d,59a782ad03a99ce9,data/processed/v1_16k/kb_hi_00010.wav
kb_hi_00011,real,Hindi,Kathbath,,train,6.7802,WAV/PCM_16,496761b2716dd97cb2e44b339d3fd7cdff13f06992d89c2e4ca691f6bf418201,5a0521da7de96117,data/processed/v1_16k/kb_hi_00011.wav
kb_hi_00012,real,Hindi,Kathbath,,train,3.3204,WAV/PCM_16,74cae5978a9a625ad28da8d176e882a6c06763b5c56989ae502ec1a5093e1f14,91192caf5bc33693,data/processed/v1_16k/kb_hi_00012.wav
kb_hi_00013,real,Hindi,Kathbath,,train,5.5264,WAV/PCM_16,e5ff854af4ab9a3a12c8b7b2b28dbc275482d7719883318ab76ea0180adb0140,b512f95fd1f5c9ea,data/processed/v1_16k/kb_hi_00013.wav
kb_hi_00014,real,Hindi,Kathbath,,train,4.7137,WAV/PCM_16,e56d4b00d084ed2a130990b865369ea89fc48881e0f8b5e33bf70d76ef8ebea4,91192caf5bc33693,data/processed/v1_16k/kb_hi_00014.wav
kb_hi_00015,real,Hindi,Kathbath,,train,3.483,WAV/PCM_16,b0103da0766b13c5243de1ee1f7973e75a1a1065147d74ed74c6140381947f45,d64a3a002bba608e,data/processed/v1_16k/kb_hi_00015.wav
kb_hi_00016,real,Hindi,Kathbath,,train,4.9226,WAV/PCM_16,7d124f85f9ce7bb7300d23842a5bc8ce7f64d18d0bec063a6c9eb943bb572525,59a782ad03a99ce9,data/processed/v1_16k/kb_hi_00016.wav
kb_hi_00017,real,Hindi,Kathbath,,train,3.6456,WAV/PCM_16,5c1c56aaf76a45469742ad66acbaf96dcdf617de17a5c31df920b9067340e949,6e09a8b2fc35faf9,data/processed/v1_16k/kb_hi_00017.wav
kb_hi_00018,real,Hindi,Kathbath,,train,4.5279,WAV/PCM_16,b859ed536681470d9b3f0f99708fee6bff09613cfd1ba0add155cf5382894787,bb29c2928ab6dd2f,data/processed/v1_16k/kb_hi_00018.wav
kb_hi_00019,real,Hindi,Kathbath,,train,5.805,WAV/PCM_16,ad1a7eccf30d36f398c5821db5beee2284a69b0ac08ead3711036afe5542d297,b88debc5ab4d5e3c,data/processed/v1_16k/kb_hi_00019.wav
kb_hi_00020,real,Hindi,Kathbath,,train,5.4799,WAV/PCM_16,d7d17121b3e9300ca7c5a76788e8ee7df17ae697b79352668ad3d7af2673bfe9,bae238cf376ce123,data/processed/v1_16k/kb_hi_00020.wav
kb_hi_00021,real,Hindi,Kathbath,,train,3.1347,WAV/PCM_16,d146f1ebe44e683891258b25aba7c8fd427a2c82d4827b64a3ef578ff6794de6,c7c056d0529d929d,data/processed/v1_16k/kb_hi_00021.wav
kb_hi_00022,real,Hindi,Kathbath,,test,6.1069,WAV/PCM_16,39020d48a8a5114eab18846cd6cd96c7fb13dcce55e2b6b4961ff5b12c13197d,ab40e8e111a318bf,data/processed/v1_16k/kb_hi_00022.wav
kb_hi_00023,real,Hindi,Kathbath,,train,5.1316,WAV/PCM_16,8d0f82a0ba8202e9a85e91a771319e275ba5cd4aa8b379b858b961133bca99d7,8db8296a5fac1ec1,data/processed/v1_16k/kb_hi_00023.wav
kb_hi_00024,real,Hindi,Kathbath,,train,6.5945,WAV/PCM_16,1a1c67f025d1e150e38f5a62c8d7c4382a416ab0d3b7a8e3f5b4bf0b8c3d72a8,5e8fbddd0dbbe45a,data/processed/v1_16k/kb_hi_00024.wav
kb_hi_00025,real,Hindi,Kathbath,,train,3.9009,WAV/PCM_16,e12b161d71f3b81bfecd0fdae4a5caf96cd3d9e1da6a171d3e2c7e3a1c7d083d,6e09a8b2fc35faf9,data/processed/v1_16k/kb_hi_00025.wav
kb_hi_00026,real,Hindi,Kathbath,,train,3.2508,WAV/PCM_16,5c3d40ea3f5895c86dae113f3c36551d22cc2b885548991bf7b12f50aac1dcab,91192caf5bc33693,data/processed/v1_16k/kb_hi_00026.wav
kb_hi_00027,real,Hindi,Kathbath,,train,5.2245,WAV/PCM_16,07bd4542bec9b295c8280615c55882cc006ec19fa53459b3042f84e688e980b1,d047551d02ef8f2e,data/processed/v1_16k/kb_hi_00027.wav
kb_hi_00028,real,Hindi,Kathbath,,train,4.7137,WAV/PCM_16,e75ccc6bc4ca021e19f4ccb60af8aa91e9210586b7f5a358fa9bab771bc842a0,7677d2231be50664,data/processed/v1_16k/kb_hi_00028.wav
kb_hi_00029,real,Hindi,Kathbath,,train,7.5465,WAV/PCM_16,9d85780c8196721611082d913a8cfb5329a00eb4a1288326cf4822a7426ac6dd,97d6f57481c74dde,data/processed/v1_16k/kb_hi_00029.wav
kb_hi_00030,real,Hindi,Kathbath,,train,4.5511,WAV/PCM_16,e1f9edc013f56f94521e76b0b72622ad5c9d76adf51bfbfc5df210cb0d84220f,97d6f57481c74dde,data/processed/v1_16k/kb_hi_00030.wav
kb_hi_00031,real,Hindi,Kathbath,,train,4.9226,WAV/PCM_16,f6cd3fc84190a9d3f1d150f864982da17590dcc0736270b9436e23a772fc256f,8db8296a5fac1ec1,data/processed/v1_16k/kb_hi_00031.wav
kb_hi_00032,real,Hindi,Kathbath,,train,4.9226,WAV/PCM_16,1d0dd384d8a9f4b65e2511052d3e9bcab8d520042cfe5a3165855c1ccdafe419,2b68cc3081f8274a,data/processed/v1_16k/kb_hi_00032.wav
kb_hi_00033,real,Hindi,Kathbath,,train,3.6456,WAV/PCM_16,d43f577f53f3146a13ad232d6f60495142ea1357c766af6e38643376de3029d3,6e09a8b2fc35faf9,data/processed/v1_16k/kb_hi_00033.wav
kb_hi_00034,real,Hindi,Kathbath,,train,5.2245,WAV/PCM_16,de736edfef9b1a1b4162f129894959f2cc738e6eb04590cff14ac7107d9117cf,d5edda1e4cde356d,data/processed/v1_16k/kb_hi_00034.wav
kb_hi_00035,real,Hindi,Kathbath,,train,3.483,WAV/PCM_16,a180eba266f006ac795c50ac126e7fe377239aa4470181c1946f86eb8d1db8da,d047551d02ef8f2e,data/processed/v1_16k/kb_hi_00035.wav
kb_hi_00036,real,Hindi,Kathbath,,train,4.5279,WAV/PCM_16,325010b6bb50c81cf5c4c59462c38b4ea6fe5a27c0dcd770fae8c107e614f655,bb29c2928ab6dd2f,data/processed/v1_16k/kb_hi_00036.wav
kb_hi_00037,real,Hindi,Kathbath,,train,6.7338,WAV/PCM_16,a6b589a7f60867de8b3864fb923486b6990434358cf1df2b92e80ecd78353748,cd68500daa4e8a9a,data/processed/v1_16k/kb_hi_00037.wav
kb_hi_00038,real,Hindi,Kathbath,,train,3.6223,WAV/PCM_16,ea1f5b4a946b8e9012b4aebd76484f9f285d4067c2e6dc7d494132931c1bfbbf,d64a3a002bba608e,data/processed/v1_16k/kb_hi_00038.wav
kb_hi_00039,real,Hindi,Kathbath,,train,5.0155,WAV/PCM_16,ffdb3aa65889c3502ffd3924e04507f4dcce618f830bc5ee6f1f23db4e1f3d88,2b68cc3081f8274a,data/processed/v1_16k/kb_hi_00039.wav
kb_hi_00040,real,Hindi,Kathbath,,train,8.1037,WAV/PCM_16,21eb3a9fa3825fd78c2c95f7a651c4802114466454b813552d7dfa72fac4a448,7677d2231be50664,data/processed/v1_16k/kb_hi_00040.wav
kb_hi_00041,real,Hindi,Kathbath,,train,5.4335,WAV/PCM_16,cb1eee60eea785542804434f91e67aeca30b71ec6344db51b271bc736d8456d9,072515ba12d61983,data/processed/v1_16k/kb_hi_00041.wav
kb_hi_00042,real,Hindi,Kathbath,,train,5.9676,WAV/PCM_16,2388ee7efed786459df246163900ed79259c769167a56d84a842561ab9f940ae,b88debc5ab4d5e3c,data/processed/v1_16k/kb_hi_00042.wav
kb_hi_00043,real,Hindi,Kathbath,,train,7.0357,WAV/PCM_16,60d3684b7649a77ceca4db6ae607c63ae027ad4d1ed7a353f6e2f220dab3036c,bb29c2928ab6dd2f,data/processed/v1_16k/kb_hi_00043.wav
kb_hi_00044,real,Hindi,Kathbath,,train,7.5001,WAV/PCM_16,d34c21063b3440c66165261cca04edf0e9a39ddb5e06a1c25eac57daa3ceedf5,bae238cf376ce123,data/processed/v1_16k/kb_hi_00044.wav
kb_hi_00045,real,Hindi,Kathbath,,train,5.8979,WAV/PCM_16,e0493f3fd1942ecc5042aa7beed9e399d74823c024660640353e87bf66350e38,bb29c2928ab6dd2f,data/processed/v1_16k/kb_hi_00045.wav
kb_hi_00046,real,Hindi,Kathbath,,train,5.7121,WAV/PCM_16,35d23e49ed8cf5a0810a498f9f21fb40543bc32080495c579ee3a2e5c1bfe6ee,e1c31892959b374a,data/processed/v1_16k/kb_hi_00046.wav
kb_hi_00047,real,Hindi,Kathbath,,train,3.8777,WAV/PCM_16,46c4927694e3ddaf83682b855ae8c4873e5b8788b575ccb591c5819a792c2c9b,6e09a8b2fc35faf9,data/processed/v1_16k/kb_hi_00047.wav
kb_hi_00048,real,Hindi,Kathbath,,train,4.6904,WAV/PCM_16,ef6a8100e6087e15f093b70a6b0a32245a047d495fa52be43ca431fc0894c944,b88debc5ab4d5e3c,data/processed/v1_16k/kb_hi_00048.wav
kb_hi_00049,real,Hindi,Kathbath,,train,5.9211,WAV/PCM_16,2ff650ec5fac5333024fce6fc52dc3e4866884d5cb0153d633e2d1a95ab9545c,bb29c2928ab6dd2f,data/processed/v1_16k/kb_hi_00049.wav
kb_hi_00050,real,Hindi,Kathbath,,train,5.4102,WAV/PCM_16,2e0e9bb8123ffdccdfd18663f4b6efee95a9cb55d417bff402f16f440745a004,c386681c8cc3f277,data/processed/v1_16k/kb_hi_00050.wav
kb_hi_00051,real,Hindi,Kathbath,,train,3.7849,WAV/PCM_16,6ef8284f0127850d38c9c8e4380167495125e20aea21ce9961ea11701ffc6329,c386681c8cc3f277,data/processed/v1_16k/kb_hi_00051.wav
kb_hi_00052,real,Hindi,Kathbath,,train,5.9443,WAV/PCM_16,8928f0b0167f57c7f604fbc6451de784dc0f188add72e71d172245d5ce808e6f,cd68500daa4e8a9a,data/processed/v1_16k/kb_hi_00052.wav
kb_hi_00053,real,Hindi,Kathbath,,train,5.2012,WAV/PCM_16,8e8efdab6d2fb292700e4e1f31ec9c4ff0410c5b48175bf8fec0785890d72fa4,2b68cc3081f8274a,data/processed/v1_16k/kb_hi_00053.wav
kb_hi_00054,real,Hindi,Kathbath,,train,6.1069,WAV/PCM_16,2a822685ccf43c766df2483ed23befd4a0bf8340921e7e3041d95305b62d9b13,5e8fbddd0dbbe45a,data/processed/v1_16k/kb_hi_00054.wav
kb_hi_00055,real,Hindi,Kathbath,,train,5.805,WAV/PCM_16,cd2152e6e43f01f563530b4af1f22c1e47a7e5a9c358ad2dc2dc2de58beeed94,2b68cc3081f8274a,data/processed/v1_16k/kb_hi_00055.wav
kb_hi_00056,real,Hindi,Kathbath,,train,4.2261,WAV/PCM_16,47609b2b722c8638410318828e149dd2c638458571e5325ea3f5cdcb336e3258,5a0521da7de96117,data/processed/v1_16k/kb_hi_00056.wav
kb_hi_00057,real,Hindi,Kathbath,,train,4.0403,WAV/PCM_16,720d9714b754d2c942b831cb1637b69774da14efae41a1a65281f19c7b9d29d6,b88debc5ab4d5e3c,data/processed/v1_16k/kb_hi_00057.wav
kb_hi_00058,real,Hindi,Kathbath,,train,5.1084,WAV/PCM_16,6403468f14f1c308c929c5609241a33abcccfcacbe4ee3668c8b936806022424,2b68cc3081f8274a,data/processed/v1_16k/kb_hi_00058.wav
kb_hi_00059,real,Hindi,Kathbath,,train,4.7833,WAV/PCM_16,e16f6495a4e91e97d5b790b8bed7c4acdefb876fbaeacef4bc592441183f1ffc,6e09a8b2fc35faf9,data/processed/v1_16k/kb_hi_00059.wav
kb_hi_00060,real,Hindi,Kathbath,,train,3.4134,WAV/PCM_16,5261e1ca75c045b929eec92fe0d92a3f7cfb5f180f6b8e4657cb4ee47b18aa63,6e09a8b2fc35faf9,data/processed/v1_16k/kb_hi_00060.wav
kb_hi_00061,real,Hindi,Kathbath,,train,4.644,WAV/PCM_16,a0f997e3eea8d8e407ab86090434931c7d5495320c52b8928c4ae76050750d2c,6e09a8b2fc35faf9,data/processed/v1_16k/kb_hi_00061.wav
kb_hi_00062,real,Hindi,Kathbath,,train,3.6456,WAV/PCM_16,732cb935f777ec46dbc07f80024d1dab446439c3f67ce4a9b1821a7cafc67c48,d64a3a002bba608e,data/processed/v1_16k/kb_hi_00062.wav
kb_hi_00063,real,Hindi,Kathbath,,train,3.8777,WAV/PCM_16,b1951253d52cbf9b49692ebc186ef8c8e1ea57cbf26e79ce6ff5fe9577620ce7,59a782ad03a99ce9,data/processed/v1_16k/kb_hi_00063.wav
kb_hi_00064,real,Hindi,Kathbath,,train,4.435,WAV/PCM_16,110125d37ec727a65d7a78c111c9e4027ebaf91fbd4b94c9518d6af2f0bb73fa,6e09a8b2fc35faf9,data/processed/v1_16k/kb_hi_00064.wav
kb_hi_00065,real,Hindi,Kathbath,,train,3.3669,WAV/PCM_16,d739c1a26cb07df5666c97427ef00bfaaa250abe23f5fc093608597068e75183,6e09a8b2fc35faf9,data/processed/v1_16k/kb_hi_00065.wav
kb_hi_00066,real,Hindi,Kathbath,,train,3.7384,WAV/PCM_16,0d1c9bd15effa3908ffc95ec13a1b485b576544a90fa22c20ccfd0ade3bc9a3c,d047551d02ef8f2e,data/processed/v1_16k/kb_hi_00066.wav
kb_hi_00067,real,Hindi,Kathbath,,train,5.0852,WAV/PCM_16,1bd66ca56056d29187db1f5dca8a4eb928b7fdea1d5f8dd086673ceae52c4841,c386681c8cc3f277,data/processed/v1_16k/kb_hi_00067.wav
kb_hi_00068,real,Hindi,Kathbath,,train,3.2276,WAV/PCM_16,b555f1f11f01195adcc5a4ecdcfa74cd47c48fbe325d084b9a20af3d8c4c0987,d047551d02ef8f2e,data/processed/v1_16k/kb_hi_00068.wav
kb_hi_00069,real,Hindi,Kathbath,,train,4.5976,WAV/PCM_16,db53e8fba26fb2ff8188837d0103b1b2eedcb6ca13768e1a8bd31a5966bde4ad,6e09a8b2fc35faf9,data/processed/v1_16k/kb_hi_00069.wav
kb_hi_00070,real,Hindi,Kathbath,,train,3.9474,WAV/PCM_16,7a7fd3f6670c475f4043037cf3dcaae9653a37d943eb66ef07a090cc64b976f6,c386681c8cc3f277,data/processed/v1_16k/kb_hi_00070.wav
kb_hi_00071,real,Hindi,Kathbath,,validation,3.2276,WAV/PCM_16,f909c7d81f5dd5d32bff932922b873c3bd7db229d9efe5512ddea3b3e6d37b30,6dd324ac106d241a,data/processed/v1_16k/kb_hi_00071.wav
kb_hi_00072,real,Hindi,Kathbath,,train,3.3901,WAV/PCM_16,3a64d246b164970255ecadc62038aaf373f5d438839dd81baacd62f39502b411,6e09a8b2fc35faf9,data/processed/v1_16k/kb_hi_00072.wav
kb_hi_00073,real,Hindi,Kathbath,,train,5.0388,WAV/PCM_16,38233c733ea850f3974edce44441cecebcd9039543611ba0b1e9d9b6f2b0a94b,49a0587a7065cfe8,data/processed/v1_16k/kb_hi_00073.wav
kb_hi_00074,real,Hindi,Kathbath,,train,3.6456,WAV/PCM_16,da6faa6de53acb97da253338c41474a8315b32112251af99c58167419daaa9bf,91192caf5bc33693,data/processed/v1_16k/kb_hi_00074.wav
kb_hi_00075,real,Hindi,Kathbath,,train,3.5991,WAV/PCM_16,4352961a8d39b9327bacbd4fa2fb848d27aaee6c66feaf0e218442367ae37292,91192caf5bc33693,data/processed/v1_16k/kb_hi_00075.wav
kb_hi_00076,real,Hindi,Kathbath,,train,4.2957,WAV/PCM_16,5842f2a19b1931d839c4470b42d82d1ad20d51b65714fc0f726e3d8bc123e640,59a782ad03a99ce9,data/processed/v1_16k/kb_hi_00076.wav
kb_hi_00077,real,Hindi,Kathbath,,train,3.2973,WAV/PCM_16,78994afde35d50f8ef085d7758d65fb3a1820d4094e180bbfcf7721f5db21509,c386681c8cc3f277,data/processed/v1_16k/kb_hi_00077.wav
kb_hi_00078,real,Hindi,Kathbath,,train,5.7353,WAV/PCM_16,eed39001affc8aee105010e51bfc9d42a343a69c131311b219625c4d6e984520,d047551d02ef8f2e,data/processed/v1_16k/kb_hi_00078.wav
kb_hi_00079,real,Hindi,Kathbath,,train,5.1781,WAV/PCM_16,943f689d962344da5b52fa7928271733102ec2e0a23d1213688e11c624f2b835,bb29c2928ab6dd2f,data/processed/v1_16k/kb_hi_00079.wav
kb_hi_00080,real,Hindi,Kathbath,,train,5.596,WAV/PCM_16,ed3e23b09f3bcbc5c60fe976ea5adb13c52eac90c364c7f6853d725b90e5d684,565fc6e0899d6a0e,data/processed/v1_16k/kb_hi_00080.wav
kb_hi_00081,real,Hindi,Kathbath,,train,3.7616,WAV/PCM_16,b3cf00afbe2d991540af5aa29dc29a2eaeb67b1aebb903a4ed87a3a4f0feb445,b88debc5ab4d5e3c,data/processed/v1_16k/kb_hi_00081.wav
kb_hi_00082,real,Hindi,Kathbath,,train,4.0635,WAV/PCM_16,c7f67b6c3c4cd40a6d4dfd00ebfdc1eb97750de43154b9ba1187911d31d24e51,6e09a8b2fc35faf9,data/processed/v1_16k/kb_hi_00082.wav
kb_hi_00083,real,Hindi,Kathbath,,validation,6.4784,WAV/PCM_16,64d3f0005caace73f793ad9dbe9ed1436517ab23bc99f405bb02c9ad154a43fc,aeb336d22fea6103,data/processed/v1_16k/kb_hi_00083.wav
kb_hi_00084,real,Hindi,Kathbath,,train,4.9459,WAV/PCM_16,bf2ed1d1c24a0b19ed687e1588fb01dfb38e3e9f746d410f8438d63e0dd2d60b,bb29c2928ab6dd2f,data/processed/v1_16k/kb_hi_00084.wav
kb_hi_00085,real,Hindi,Kathbath,,train,6.1997,WAV/PCM_16,a3f5c516209e1f67a520720c730c6a69f0cd40dd48c4de5e8e474b47236d99f7,bae238cf376ce123,data/processed/v1_16k/kb_hi_00085.wav
kb_hi_00086,real,Hindi,Kathbath,,train,5.5496,WAV/PCM_16,62d8a125b0dddb92e967d3c49cf9c124986e2cf37d2eea82a9cf48818145bf30,6e09a8b2fc35faf9,data/processed/v1_16k/kb_hi_00086.wav
kb_hi_00087,real,Hindi,Kathbath,,train,3.0418,WAV/PCM_16,8b04f9f35c82500aa8a7e48b4d904cbc92e2db662d9cb62d52e86a7d5ad4bd9d,5e8fbddd0dbbe45a,data/processed/v1_16k/kb_hi_00087.wav
kb_hi_00088,real,Hindi,Kathbath,,train,4.6904,WAV/PCM_16,c37014fc06db2019269393be5e72324b7ae0f57506c71d6a77b45ae627659057,b88debc5ab4d5e3c,data/processed/v1_16k/kb_hi_00088.wav
kb_hi_00089,real,Hindi,Kathbath,,train,4.8762,WAV/PCM_16,d332b5d2166e5e7c6f97bef07be4b6b988872cbb25d93cfc92ef90c6f9e5608a,6e09a8b2fc35faf9,data/processed/v1_16k/kb_hi_00089.wav
kb_hi_00090,real,Hindi,Kathbath,,train,3.9474,WAV/PCM_16,9e594074840408cf6466b3b956013a038b089644dfd0b6c760e94386500d056d,91192caf5bc33693,data/processed/v1_16k/kb_hi_00090.wav
kb_hi_00091,real,Hindi,Kathbath,,train,4.6208,WAV/PCM_16,8bf84984a5265d38212e30f604a72dbd74843fca227ca2285b527d366ad43b63,b88debc5ab4d5e3c,data/processed/v1_16k/kb_hi_00091.wav
kb_hi_00092,real,Hindi,Kathbath,,train,3.9938,WAV/PCM_16,58ff8f8dbe132bf8680499ac89655fd15876cde04fa68c7cd24d3000bc77102c,6e09a8b2fc35faf9,data/processed/v1_16k/kb_hi_00092.wav
kb_hi_00093,real,Hindi,Kathbath,,train,4.4814,WAV/PCM_16,5929b2307517893dffe090882346ac17226913535fc2c5fc6e541c6b483c65a8,d5edda1e4cde356d,data/processed/v1_16k/kb_hi_00093.wav
kb_hi_00094,real,Hindi,Kathbath,,train,4.5511,WAV/PCM_16,5fe43f4a19faab562343c8ee12319a5de934ca35e8814d30aba87eb1aec51a76,91192caf5bc33693,data/processed/v1_16k/kb_hi_00094.wav
kb_hi_00095,real,Hindi,Kathbath,,train,4.2028,WAV/PCM_16,fff1be38a6c707ae3ab7719def84ce196611e044cb7ba0e6ba50dd9a0bed63ca,cd68500daa4e8a9a,data/processed/v1_16k/kb_hi_00095.wav
kb_hi_00096,real,Hindi,Kathbath,,train,4.853,WAV/PCM_16,626948c3074647a0c7b57eafdd36604825de90d5b938c039fcfbe479160455d8,c7c056d0529d929d,data/processed/v1_16k/kb_hi_00096.wav
kb_hi_00097,real,Hindi,Kathbath,,train,5.0852,WAV/PCM_16,8efd022ede8305382722538229c35483c34ed4f65a861c1d1dde94376877430b,97d6f57481c74dde,data/processed/v1_16k/kb_hi_00097.wav
kb_hi_00098,real,Hindi,Kathbath,,train,5.7817,WAV/PCM_16,b84fdfb8a8c83b8fb3913741f9efbb20c7cf4ae43f822cf049ccbe06b0f9c222,5e8fbddd0dbbe45a,data/processed/v1_16k/kb_hi_00098.wav
kb_hi_00099,real,Hindi,Kathbath,,train,3.0651,WAV/PCM_16,8e1d06898d4d2c745f0d23b5513d0a15b2a90b8d7b345452ebadce35ca915e6a,59a782ad03a99ce9,data/processed/v1_16k/kb_hi_00099.wav
kb_hi_00100,real,Hindi,Kathbath,,train,4.4814,WAV/PCM_16,6b1ba93d3f432964a80f28b88aad9638c46481137352f5354c79b5c90424dd4f,d047551d02ef8f2e,data/processed/v1_16k/kb_hi_00100.wav
kb_hi_00101,real,Hindi,Kathbath,,train,5.8514,WAV/PCM_16,36e7a8c9d8abc7dfbc4b37c5b4311e482215e170d27ebc8c06c9b0f7baa70149,e1c31892959b374a,data/processed/v1_16k/kb_hi_00101.wav
kb_hi_00102,real,Hindi,Kathbath,,train,4.6208,WAV/PCM_16,5cee67d15cd1c2dae9c9bc11c175ec6feb727aa68c5444ad14dcd862ca5f2b9f,59a782ad03a99ce9,data/processed/v1_16k/kb_hi_00102.wav
kb_hi_00103,real,Hindi,Kathbath,,train,4.853,WAV/PCM_16,a18195fbcc5e61893a23b2bbf8e0b77336014de44cee674762c61869e5a48018,6e09a8b2fc35faf9,data/processed/v1_16k/kb_hi_00103.wav
kb_hi_00104,real,Hindi,Kathbath,,train,5.2709,WAV/PCM_16,56593b6e6908e6a40ccebf59d8d82dd563d484092d674195bc51fe6092cca0f2,bb29c2928ab6dd2f,data/processed/v1_16k/kb_hi_00104.wav
kb_hi_00105,real,Hindi,Kathbath,,train,4.6208,WAV/PCM_16,9b712f67fbb6b2292a48d4d03f4897ed7f81fbf6b8a7ba1a316455bca0cb4db9,91192caf5bc33693,data/processed/v1_16k/kb_hi_00105.wav
kb_hi_00106,real,Hindi,Kathbath,,train,6.8034,WAV/PCM_16,49ed07714722dfee68d2c9f7010388b995d24d601a9e369b60cb06bf1f00e4d1,7677d2231be50664,data/processed/v1_16k/kb_hi_00106.wav
kb_hi_00107,real,Hindi,Kathbath,,train,6.1533,WAV/PCM_16,7cdba0d55af5b39cfc25eab696e50a543d251b0b383f8e2d372912e3b051f8b6,d5edda1e4cde356d,data/processed/v1_16k/kb_hi_00107.wav
kb_hi_00108,real,Hindi,Kathbath,,train,5.0852,WAV/PCM_16,34795cc02fb873ebcdc93240d57eeb7a88fd67e4e90dd3ec14b01a6780fecfb9,d047551d02ef8f2e,data/processed/v1_16k/kb_hi_00108.wav
kb_hi_00109,real,Hindi,Kathbath,,validation,5.2012,WAV/PCM_16,b43515082d74246c5be5afedf206ed174799dc89ea7c19c82665c61afbe0ff9d,aeb336d22fea6103,data/processed/v1_16k/kb_hi_00109.wav
kb_hi_00110,real,Hindi,Kathbath,,test,5.5728,WAV/PCM_16,5dd726871c4eac0d0ade21611fd93c562e3a17df56146eaee41e401832ddbc40,a699baaf5b3ff306,data/processed/v1_16k/kb_hi_00110.wav
kb_hi_00111,real,Hindi,Kathbath,,train,4.7137,WAV/PCM_16,2e670f2a237f1816579acd7d4cefbe0b3c903ee3d735c65065802e81952912c4,d5edda1e4cde356d,data/processed/v1_16k/kb_hi_00111.wav
kb_hi_00112,real,Hindi,Kathbath,,train,5.2709,WAV/PCM_16,abdcd071e41c0078e3cec168e1b3009fae2ab8813a01aea293c5cba5c6b0e814,972cd79dbda93535,data/processed/v1_16k/kb_hi_00112.wav
kb_hi_00113,real,Hindi,Kathbath,,validation,5.8282,WAV/PCM_16,422c7069eb90a0dbbbf7c0acedafd5cecde72d981d6bf2c78df404fc72335a9e,aeb336d22fea6103,data/processed/v1_16k/kb_hi_00113.wav
kb_hi_00114,real,Hindi,Kathbath,,train,3.9242,WAV/PCM_16,e13a6d477a720663941c6c8b18c79dd62f5fe26de065ee4dda491f6f8634849f,6e09a8b2fc35faf9,data/processed/v1_16k/kb_hi_00114.wav
kb_hi_00115,real,Hindi,Kathbath,,test,5.3638,WAV/PCM_16,37b51d45ae939929f7e8332a995cc9039a77f8fe326f8035b5b7f51890d813d4,004f86deea9a394b,data/processed/v1_16k/kb_hi_00115.wav
kb_hi_00116,real,Hindi,Kathbath,,test,5.0388,WAV/PCM_16,170ba6292da76e32368b217c9d928c6d50cafa552b66ae40c10db82c05e2d32a,11a3ecbdd3cfb03e,data/processed/v1_16k/kb_hi_00116.wav
kb_hi_00117,real,Hindi,Kathbath,,train,3.7616,WAV/PCM_16,702074ca8464a2cb8f2f187054eed2f1fada4b4c0d607afdabdba685dbf8300f,59a782ad03a99ce9,data/processed/v1_16k/kb_hi_00117.wav
kb_hi_00118,real,Hindi,Kathbath,,train,4.6673,WAV/PCM_16,d357355f3c0ede2d3c181b8d77de004885916040f9771bc872cb6f8dbd3f6138,d5edda1e4cde356d,data/processed/v1_16k/kb_hi_00118.wav
kb_hi_00119,real,Hindi,Kathbath,,train,4.8297,WAV/PCM_16,b5d6c0ad1431b6bb58d1c41c592100667eb1b981524953c6b587d4be8b6eaee5,59a782ad03a99ce9,data/processed/v1_16k/kb_hi_00119.wav
kb_hi_00120,real,Hindi,Kathbath,,train,4.7369,WAV/PCM_16,aa4b8fa02664853964f1b1ca7d3d748c4c4fbb382172b1fb1d3ff1e14c0389d2,5a0521da7de96117,data/processed/v1_16k/kb_hi_00120.wav
kb_hi_00121,real,Hindi,Kathbath,,train,4.1332,WAV/PCM_16,b774c34df9609f24de724d4d18ead6b73a18bf717706c2ed42e67e64cc30d7ce,6e09a8b2fc35faf9,data/processed/v1_16k/kb_hi_00121.wav
kb_hi_00122,real,Hindi,Kathbath,,train,3.1115,WAV/PCM_16,365be0589abf6311c417adb824221bb68375f7fe733cafdedf356c72824c511f,d047551d02ef8f2e,data/processed/v1_16k/kb_hi_00122.wav
kb_hi_00123,real,Hindi,Kathbath,,train,3.7384,WAV/PCM_16,b54b4e60d2f364dc5da0a36b987be14b29206b54dd1b99ce6025e633922a44b6,6e09a8b2fc35faf9,data/processed/v1_16k/kb_hi_00123.wav
kb_hi_00124,real,Hindi,Kathbath,,train,5.5496,WAV/PCM_16,b1c51a7ee2b9150839dfd5274b1778c285cf5588da6819c070c082f21bba6856,5a0521da7de96117,data/processed/v1_16k/kb_hi_00124.wav
kb_hi_00125,real,Hindi,Kathbath,,validation,5.9211,WAV/PCM_16,b3cd1aeaecfdd9db516578969d28a89f120697200df11c4dc979c53274a2cbb3,aeb336d22fea6103,data/processed/v1_16k/kb_hi_00125.wav
kb_hi_00126,real,Hindi,Kathbath,,train,5.9211,WAV/PCM_16,e9795a1b4a1e4a96d46f2c3505395a90f66e2c3910324cb579b1631974173d51,0879451bc10872d0,data/processed/v1_16k/kb_hi_00126.wav
