sample_id,label,language_type,source_dataset,generator,split,spoof_type,duration,codec,sha256,group_id,path
ss_hi_fake_00420,fake,Hindi,SEA-Spoof,hindi_common_edge_tts,evaluation,offline,5.64,flac,73feca9e86f88dc184c29e65dc2781f9cb43546ad0169cae122064583be32b94,300200a893814cd5,data/evaluation/seaspoof_hi/ss_hi_fake_00420.flac
ss_hi_fake_00421,fake,Hindi,SEA-Spoof,hindi_common_fastspeech,evaluation,offline,3.1231,flac,b1aa0be956b06d8a61c6fba9b0836524d5af4d582f6d32590e5daff349c4c361,340c4fb4e3fc3b12,data/evaluation/seaspoof_hi/ss_hi_fake_00421.flac
ss_hi_fake_00422,fake,Hindi,SEA-Spoof,hindi_common_indic-tts,evaluation,offline,2.3111,flac,ab5740da9b39b516f1a9969f30b090971c1663dbfe7b07131907866e2f45f4de,68a571a8ace3d571,data/evaluation/seaspoof_hi/ss_hi_fake_00422.flac
ss_hi_fake_00423,fake,Hindi,SEA-Spoof,hindi_common_vits_mms,evaluation,offline,2.176,flac,a8c3bd3e48714c79d44202453698e30d0452fce8037f6da8a7836ad9aa5a2635,b30eb5d261b5c7f8,data/evaluation/seaspoof_hi/ss_hi_fake_00423.flac
ss_hi_fake_00424,fake,Hindi,SEA-Spoof,hindi_common_xttsv2,evaluation,offline,7.2434,flac,486147180927e424fb2ec7eb3c4ff0b3d58e0e04b606f26df0011b6ab3f23450,dc4e4195216b8011,data/evaluation/seaspoof_hi/ss_hi_fake_00424.flac
ss_hi_fake_00425,fake,Hindi,SEA-Spoof,hindi_indic_edge_tts,evaluation,offline,6.48,flac,496bc8eda568798b771065a92c24843575e99b95d347c9391ae2f4c6c3670e0e,46c4706cf806791c,data/evaluation/seaspoof_hi/ss_hi_fake_00425.flac
ss_hi_fake_00426,fake,Hindi,SEA-Spoof,hindi_indic_fastspeech,evaluation,offline,8.9746,flac,2ade6ae120b57e933922357ba5911a3a8f8655ce6afe9898e70a19c08116949d,0965935f8208616b,data/evaluation/seaspoof_hi/ss_hi_fake_00426.flac
ss_hi_fake_00427,fake,Hindi,SEA-Spoof,hindi_indic_indic-tts,evaluation,offline,6.0612,flac,ef3f18ffa40bbb8179c0b907f699830bf7f48b4b902d5c08c5ad625c85bf5440,3fbf133b8b485788,data/evaluation/seaspoof_hi/ss_hi_fake_00427.flac
ss_hi_fake_00428,fake,Hindi,SEA-Spoof,hindi_indic_tts_vits-mms,evaluation,offline,6.784,flac,66dfde68277143a327c249d46f4f1737f3af7cdf03422d285ead599df2bedca3,cc2e314fabedb66c,data/evaluation/seaspoof_hi/ss_hi_fake_00428.flac
ss_hi_fake_00429,fake,Hindi,SEA-Spoof,hindi_indic_tts_xtts-v2,evaluation,offline,9.3234,flac,e7dc8c85d3f6a66fbe456405a07879755aa3f1061b56525c118942d8f5cfbb03,edb3dab79cd42a8f,data/evaluation/seaspoof_hi/ss_hi_fake_00429.flac
ss_hi_fake_00430,fake,Hindi,SEA-Spoof,elevenlabs,evaluation,online,4.4408,flac,841db1f9f95e5cf6bc62aeac125f262cabd12e21c078d95ef2592ea909d312ad,03ffc4c3aefb7b48,data/evaluation/seaspoof_hi/ss_hi_fake_00430.flac
ss_hi_fake_00431,fake,Hindi,SEA-Spoof,heygen,evaluation,online,4.0,flac,00cd5379e7329eb2a4b8da9ce5d13269abba0c8cc045fb2ceb29b7050a118d19,2385b900e0001ffd,data/evaluation/seaspoof_hi/ss_hi_fake_00431.flac
ss_hi_fake_00432,fake,Hindi,SEA-Spoof,minimax,evaluation,online,4.0,flac,d88e1229b9dc3174343556207ddbc9f79fd4cd8e0ba3182f9dc4a08a171bf933,89ba6b64742d1625,data/evaluation/seaspoof_hi/ss_hi_fake_00432.flac
ss_hi_fake_00433,fake,Hindi,SEA-Spoof,chatgpt_tts_flac,evaluation,online,6.36,flac,d4d7195e1c6c85680147b6083d6ff1525741be8842bf9e9dbea1f315a39bad4b,b2eb3ead23624944,data/evaluation/seaspoof_hi/ss_hi_fake_00433.flac
ss_hi_fake_00434,fake,Hindi,SEA-Spoof,hindi_common_edge_tts,evaluation,offline,4.632,flac,d96d352843e5ad0128b16340b195a851f6544488e799521155e17dcf205b14e7,3d41040d7288a56b,data/evaluation/seaspoof_hi/ss_hi_fake_00434.flac
ss_hi_fake_00435,fake,Hindi,SEA-Spoof,hindi_common_fastspeech,evaluation,offline,2.5426,flac,27b8d91d59adfe9b44104d64b6d2933f0b99743731dfa12c55ceecc75ac52c49,ae7859a2febcf350,data/evaluation/seaspoof_hi/ss_hi_fake_00435.flac
ss_hi_fake_00436,fake,Hindi,SEA-Spoof,hindi_common_indic-tts,evaluation,offline,4.9814,flac,3d3016ddad544301b9d04674ae05d5960f655254f31fcb8b7b88800ad35f466a,6a92d78498b1ebb2,data/evaluation/seaspoof_hi/ss_hi_fake_00436.flac
ss_hi_fake_00437,fake,Hindi,SEA-Spoof,hindi_common_vits_mms,evaluation,offline,2.384,flac,a1d15d33051bf2813dcab12d522dbfc362144dccc5cf3bc8210c4d51b9598928,4982d543586c8e20,data/evaluation/seaspoof_hi/ss_hi_fake_00437.flac
ss_hi_fake_00438,fake,Hindi,SEA-Spoof,hindi_common_xttsv2,evaluation,offline,6.9127,flac,e8ef8af0f9f54ebb84466c065bc4f878e31074107fd35c5d71b3a91920912efc,d59e038e9c976f47,data/evaluation/seaspoof_hi/ss_hi_fake_00438.flac
ss_hi_fake_00439,fake,Hindi,SEA-Spoof,hindi_indic_edge_tts,evaluation,offline,7.8,flac,743d98a57d3bb2d965f2ea79d8eebff3baf209b0ad41b578e02c75be49d53546,0bfa93d8f14b4e19,data/evaluation/seaspoof_hi/ss_hi_fake_00439.flac
ss_hi_fake_00440,fake,Hindi,SEA-Spoof,hindi_indic_fastspeech,evaluation,offline,8.2431,flac,96f001d8b7cfb2cbed4c93fcde6c7565b1e59d0e1dd3d02f3b39e0ec10ac7658,14bf75eba3aa573d,data/evaluation/seaspoof_hi/ss_hi_fake_00440.flac
ss_hi_fake_00441,fake,Hindi,SEA-Spoof,hindi_indic_indic-tts,evaluation,offline,11.7036,flac,c8c8da17c24c83a8a8edbd398fb8c5c53624d60908f1ee14980ae70abde299b8,909d30319f2880ec,data/evaluation/seaspoof_hi/ss_hi_fake_00441.flac
ss_hi_fake_00442,fake,Hindi,SEA-Spoof,hindi_indic_tts_vits-mms,evaluation,offline,7.952,flac,00afc6dd30d967969add283b89f5f307ff9545960e4204940e7c5b1277064bc9,f5748e4afb5e5d0e,data/evaluation/seaspoof_hi/ss_hi_fake_00442.flac
ss_hi_fake_00443,fake,Hindi,SEA-Spoof,hindi_indic_tts_xtts-v2,evaluation,offline,5.8887,flac,5ce437b8e3282ea6219132b36d8078068a5f97ae40e026a9f23134ccff627e0e,7ab8df3648841f79,data/evaluation/seaspoof_hi/ss_hi_fake_00443.flac
ss_hi_fake_00444,fake,Hindi,SEA-Spoof,elevenlabs,evaluation,online,2.5339,flac,98233cd0d5d1ff7571c79a2cf6fcefdd92dc65229f1aa8e745e3892aa37cb78e,f253fa77849fc922,data/evaluation/seaspoof_hi/ss_hi_fake_00444.flac
ss_hi_fake_00445,fake,Hindi,SEA-Spoof,heygen,evaluation,online,4.0,flac,e10426d6624cc59281c82e212720cab35a95ace24fbb42576ad11b5e7adbd3b0,005b51d25fc1d3de,data/evaluation/seaspoof_hi/ss_hi_fake_00445.flac
ss_hi_fake_00446,fake,Hindi,SEA-Spoof,minimax,evaluation,online,4.0,flac,abe75d672d6e8ab86404df6bef658a4a2f0d5cd05585abe10d500b7fe0bfca18,dd020e7db672d604,data/evaluation/seaspoof_hi/ss_hi_fake_00446.flac
ss_hi_fake_00447,fake,Hindi,SEA-Spoof,chatgpt_tts_flac,evaluation,online,7.56,flac,19c2a7d16b84592a66894569935fbe79fd517bf4fc067a7d7e59ef147c0f579a,e39bb56faf4fd9b2,data/evaluation/seaspoof_hi/ss_hi_fake_00447.flac
ss_hi_fake_00448,fake,Hindi,SEA-Spoof,hindi_common_edge_tts,evaluation,offline,4.08,flac,1c72711eeb39e02093826800fde2e73737e67c8200f1839d7b76025e52db0aa3,5fcda5146caf7415,data/evaluation/seaspoof_hi/ss_hi_fake_00448.flac
ss_hi_fake_00449,fake,Hindi,SEA-Spoof,hindi_common_fastspeech,evaluation,offline,4.0287,flac,834341ed042f2bc9c865411244cef8560ec06fa00fe4006ec7b5748e8259fb6f,cbe4be7945faffb7,data/evaluation/seaspoof_hi/ss_hi_fake_00449.flac
ss_hi_fake_00450,fake,Hindi,SEA-Spoof,hindi_common_indic-tts,evaluation,offline,3.5302,flac,cf67220f54ebd6f3fc8c270ed29fe22747ca55969670c16802c9dee4268ca558,45c67f727803e92a,data/evaluation/seaspoof_hi/ss_hi_fake_00450.flac
ss_hi_fake_00451,fake,Hindi,SEA-Spoof,hindi_common_vits_mms,evaluation,offline,3.904,flac,fd940066736188657b46a9eb697e86a6dab4e24dff6ca0264f23a542a4c0ecc4,3b603d19a022f6c5,data/evaluation/seaspoof_hi/ss_hi_fake_00451.flac
ss_hi_fake_00452,fake,Hindi,SEA-Spoof,hindi_common_xttsv2,evaluation,offline,4.6407,flac,b7919044c8d9cba6320915c9aa8930c38b32b1932d5402416ec77e3e87b38e6b,d316b8a36ba932d6,data/evaluation/seaspoof_hi/ss_hi_fake_00452.flac
ss_hi_fake_00453,fake,Hindi,SEA-Spoof,hindi_indic_edge_tts,evaluation,offline,4.776,flac,c3cdb5756083acba93d6ebb9775c7130c135b39b79f7bae0948d7c28db8cb377,071da874e2872c1d,data/evaluation/seaspoof_hi/ss_hi_fake_00453.flac
ss_hi_fake_00454,fake,Hindi,SEA-Spoof,hindi_indic_fastspeech,evaluation,offline,7.2679,flac,27d7057504bf3a25f7a24d48655e38779c2849d5609a9e185fb4af018356fd50,86438d260306816f,data/evaluation/seaspoof_hi/ss_hi_fake_00454.flac
ss_hi_fake_00455,fake,Hindi,SEA-Spoof,hindi_indic_indic-tts,evaluation,offline,4.3081,flac,9983ccb8199b5b1024626491a362713262855b0ebbd5934a2cc2ec230380eb10,f4491d7bb97c851e,data/evaluation/seaspoof_hi/ss_hi_fake_00455.flac
ss_hi_fake_00456,fake,Hindi,SEA-Spoof,hindi_indic_tts_vits-mms,evaluation,offline,4.784,flac,d644b6f75e6d4bc2989113ffd86fd3e25a1dcd85a852c4552b199df150d1fdb4,bd1fd683501d441c,data/evaluation/seaspoof_hi/ss_hi_fake_00456.flac
ss_hi_fake_00457,fake,Hindi,SEA-Spoof,hindi_indic_tts_xtts-v2,evaluation,offline,4.7794,flac,1b5a71573c97215eeb345cc707a8779d09fb4e919453dbcdc1f0accffe0d40fc,edd3796541ee1cf0,data/evaluation/seaspoof_hi/ss_hi_fake_00457.flac
ss_hi_fake_00458,fake,Hindi,SEA-Spoof,elevenlabs,evaluation,online,1.3845,flac,bda9e94c5c9eb263c6a5dad198c7d2920518dbe5b709c6354ae6aa3b99e3e068,0007fac047e08761,data/evaluation/seaspoof_hi/ss_hi_fake_00458.flac
ss_hi_fake_00459,fake,Hindi,SEA-Spoof,heygen,evaluation,online,4.0,flac,bdff2f6e1041badb0b46b19af1b6e7ce651e87e4b27f6974af46c3018373ab02,3b469896892414bc,data/evaluation/seaspoof_hi/ss_hi_fake_00459.flac
ss_hi_fake_00460,fake,Hindi,SEA-Spoof,minimax,evaluation,online,4.0,flac,f1f334f207e9a8c166afeb194b738fc697e6af5cd77030a163e15d6dd9a43d5b,1b836bde4fe4b409,data/evaluation/seaspoof_hi/ss_hi_fake_00460.flac
ss_hi_fake_00461,fake,Hindi,SEA-Spoof,chatgpt_tts_flac,evaluation,online,3.408,flac,94cfaf2aa14337b694c14437bbee1f21857daf9b1c2f464c1855a575540df5bf,a1fc2c21be1c6767,data/evaluation/seaspoof_hi/ss_hi_fake_00461.flac
ss_hi_fake_00462,fake,Hindi,SEA-Spoof,hindi_common_edge_tts,evaluation,offline,3.24,flac,7e8228cf36283ddb1ac8799371adf0fbba46ce0d69e7bf15104bc638ae95ab1a,8e600d41b4cad95e,data/evaluation/seaspoof_hi/ss_hi_fake_00462.flac
ss_hi_fake_00463,fake,Hindi,SEA-Spoof,hindi_common_fastspeech,evaluation,offline,2.1131,flac,bed89b56deb4ed9514077aa2af0038bd9eb46a1d6195be35213ccbe01062ed33,65552fad28af4387,data/evaluation/seaspoof_hi/ss_hi_fake_00463.flac
ss_hi_fake_00464,fake,Hindi,SEA-Spoof,hindi_common_indic-tts,evaluation,offline,2.6827,flac,2b5124c7ebfc66e032b2b7f74cfe06c3da678e46c67abc4bce8252a7c810a046,76dd583df74c02a3,data/evaluation/seaspoof_hi/ss_hi_fake_00464.flac
ss_hi_fake_00465,fake,Hindi,SEA-Spoof,hindi_common_vits_mms,evaluation,offline,3.104,flac,dffd54b191ba40f6d741b0ba5495825b4fbb1d8818cafc4563b7fec51de558c3,4656083caf2c1331,data/evaluation/seaspoof_hi/ss_hi_fake_00465.flac
ss_hi_fake_00466,fake,Hindi,SEA-Spoof,hindi_common_xttsv2,evaluation,offline,3.478,flac,1187b13451efb700ca456ab8bc37f60dca6155f6a47ff278f0247fd15ca46a6b,64be85b6bf478eee,data/evaluation/seaspoof_hi/ss_hi_fake_00466.flac
ss_hi_fake_00467,fake,Hindi,SEA-Spoof,hindi_indic_edge_tts,evaluation,offline,7.104,flac,bc158503cc82f5d2afa5aef751cbfe87ff45bcfdb3b660c03794c170bdfed075,f527bffb638b77ad,data/evaluation/seaspoof_hi/ss_hi_fake_00467.flac
ss_hi_fake_00468,fake,Hindi,SEA-Spoof,hindi_indic_fastspeech,evaluation,offline,9.8918,flac,26eef0dde0f2551d7140b6b0aa73a0ee4b0be72ad0453d510df12040d676e28b,f947c14cb9d6c4de,data/evaluation/seaspoof_hi/ss_hi_fake_00468.flac
ss_hi_fake_00469,fake,Hindi,SEA-Spoof,hindi_indic_indic-tts,evaluation,offline,8.8127,flac,8e27400baf608c4caca1cc644c68633ea91436439300bbc2ddcbadc9b37a10b5,0c8b4f40411d43cf,data/evaluation/seaspoof_hi/ss_hi_fake_00469.flac
ss_hi_fake_00470,fake,Hindi,SEA-Spoof,hindi_indic_tts_vits-mms,evaluation,offline,11.264,flac,793788b4bcc723f4304589f282a7907613ee541402280ce5985baeef5f1ad2bd,8f1560ee6904e9b0,data/evaluation/seaspoof_hi/ss_hi_fake_00470.flac
ss_hi_fake_00471,fake,Hindi,SEA-Spoof,hindi_indic_tts_xtts-v2,evaluation,offline,6.774,flac,a7ee7f44c34f793384b074a84211ee3dd4eac26e3a1d82fbc60a888006989d9a,767d19fdfd6a6eb1,data/evaluation/seaspoof_hi/ss_hi_fake_00471.flac
ss_hi_fake_00472,fake,Hindi,SEA-Spoof,elevenlabs,evaluation,online,4.6759,flac,371dd1f66b677aa1d6c496f2804af50761429940491fccbfeb10dced5d586578,09becc0b5fae0039,data/evaluation/seaspoof_hi/ss_hi_fake_00472.flac
ss_hi_fake_00473,fake,Hindi,SEA-Spoof,heygen,evaluation,online,4.0,flac,1cf269f1c11ea7d489f2e66748bec094b8484a0479d226d7f4b8d64c6e6855a4,b2cbb2d39682c5fd,data/evaluation/seaspoof_hi/ss_hi_fake_00473.flac
ss_hi_fake_00474,fake,Hindi,SEA-Spoof,minimax,evaluation,online,4.0,flac,28e8fffbc5314668b562517b5ab04d35adfbe93188beefecff15b029c323e0cf,806d9ced44482fad,data/evaluation/seaspoof_hi/ss_hi_fake_00474.flac
ss_hi_fake_00475,fake,Hindi,SEA-Spoof,chatgpt_tts_flac,evaluation,online,10.416,flac,278dc2c9c8e187ab34ecd0e3f2768ccefddbc171dc981c401e4b7eb559cafc2c,cf99a51d96d9d671,data/evaluation/seaspoof_hi/ss_hi_fake_00475.flac
ss_hi_fake_00476,fake,Hindi,SEA-Spoof,hindi_common_edge_tts,evaluation,offline,3.552,flac,817e58729a340d527aacd4e215cce6d3310a12330634c7885a1618bbd1bfec57,4d112da08037ae69,data/evaluation/seaspoof_hi/ss_hi_fake_00476.flac
ss_hi_fake_00477,fake,Hindi,SEA-Spoof,hindi_common_fastspeech,evaluation,offline,5.0504,flac,f36ec4e4dde5dc8e695da53591432a46c82c009274307cd049d4ec3f9149c9ee,f83b9481d9d7f343,data/evaluation/seaspoof_hi/ss_hi_fake_00477.flac
ss_hi_fake_00478,fake,Hindi,SEA-Spoof,hindi_common_indic-tts,evaluation,offline,3.1238,flac,19b75166717752ae7a96ac464798221c62e57d56093cf63840ab3b3bb140987e,296ce635c1902133,data/evaluation/seaspoof_hi/ss_hi_fake_00478.flac
ss_hi_fake_00479,fake,Hindi,SEA-Spoof,hindi_common_vits_mms,evaluation,offline,5.552,flac,6ccf4c59cb51e8f3baf5f88686236d56a310861c8e0353656a57eb864c33eca2,eac080812195aae6,data/evaluation/seaspoof_hi/ss_hi_fake_00479.flac
ss_hi_fake_00480,fake,Hindi,SEA-Spoof,hindi_common_xttsv2,evaluation,offline,3.5207,flac,67443dbd5075021e48eefc695bd05213c32ca53f5a0d17c395e9d5d3b27460b6,a6cb1fbbf28c4a6c,data/evaluation/seaspoof_hi/ss_hi_fake_00480.flac
ss_hi_fake_00481,fake,Hindi,SEA-Spoof,hindi_indic_edge_tts,evaluation,offline,8.952,flac,ee26d8d24cfafb3419065bc166874765e9aaca16a737915412f27483db5dad99,161ab3a13c589b31,data/evaluation/seaspoof_hi/ss_hi_fake_00481.flac
ss_hi_fake_00482,fake,Hindi,SEA-Spoof,hindi_indic_fastspeech,evaluation,offline,9.706,flac,fee17e9afa25a22cd8db0da14e676684b193643f127edcb86a430ee2d706d905,87ec96b20f911f2c,data/evaluation/seaspoof_hi/ss_hi_fake_00482.flac
ss_hi_fake_00483,fake,Hindi,SEA-Spoof,hindi_indic_indic-tts,evaluation,offline,6.8391,flac,ed610bef991c550b7ddb33ca5c984c0593b652c89fe71301c3938394e1369073,ef6710f3459b0242,data/evaluation/seaspoof_hi/ss_hi_fake_00483.flac
ss_hi_fake_00484,fake,Hindi,SEA-Spoof,hindi_indic_tts_vits-mms,evaluation,offline,4.0,flac,95a44473ce9db38584261c4714e63739e3b8518919191db5844b91cc2502d21d,03d81466cfcdc289,data/evaluation/seaspoof_hi/ss_hi_fake_00484.flac
ss_hi_fake_00485,fake,Hindi,SEA-Spoof,hindi_indic_tts_xtts-v2,evaluation,offline,7.5634,flac,99059f8d543067c05364e7217623962f9c60b42135f5b9a2ae636050b450aaa3,50c4992237cb8cd0,data/evaluation/seaspoof_hi/ss_hi_fake_00485.flac
ss_hi_fake_00486,fake,Hindi,SEA-Spoof,elevenlabs,evaluation,online,2.1682,flac,58a8b03bb926f5723152b848eb1a8d03400623a9abd0512be17bb42bf6bbf603,f3ec0bca74226cf0,data/evaluation/seaspoof_hi/ss_hi_fake_00486.flac
ss_hi_fake_00487,fake,Hindi,SEA-Spoof,heygen,evaluation,online,4.0,flac,159ac68febb95dc17d3d7894b8830dcb6fed0d8f4c933a87f6d78aa11955ae09,eac481a630e0a330,data/evaluation/seaspoof_hi/ss_hi_fake_00487.flac
ss_hi_fake_00488,fake,Hindi,SEA-Spoof,minimax,evaluation,online,4.0,flac,754a42525a70f61c9a75a514973106e7edce1d10e7138d747673b2c74500b8dd,310baf663e10ad5a,data/evaluation/seaspoof_hi/ss_hi_fake_00488.flac
ss_hi_fake_00489,fake,Hindi,SEA-Spoof,chatgpt_tts_flac,evaluation,online,7.152,flac,e7f2f5421370c607541d2da63554d1974b7d95e45842b9ca59385c1d55e21e95,20483c555e9f7904,data/evaluation/seaspoof_hi/ss_hi_fake_00489.flac
ss_hi_fake_00490,fake,Hindi,SEA-Spoof,hindi_common_edge_tts,evaluation,offline,2.232,flac,d52f4e7349766dc852c566408afb1e0b6289bbc874b719b6e274fdd59397f5a4,413e1f6617b207e8,data/evaluation/seaspoof_hi/ss_hi_fake_00490.flac
ss_hi_fake_00491,fake,Hindi,SEA-Spoof,hindi_common_fastspeech,evaluation,offline,2.4497,flac,662fcfc7dbff91ba05ce0e30a4f89a85808273700fd6673fc9aab21f57e68c5e,bea4cefddd76c05b,data/evaluation/seaspoof_hi/ss_hi_fake_00491.flac
ss_hi_fake_00492,fake,Hindi,SEA-Spoof,hindi_common_indic-tts,evaluation,offline,2.2182,flac,e24ed2818ceb9809a4c5f327a086fe38b9b1a5fc5b27ec3061fd29b4abba0776,926875e5b8dd721f,data/evaluation/seaspoof_hi/ss_hi_fake_00492.flac
ss_hi_fake_00493,fake,Hindi,SEA-Spoof,hindi_common_vits_mms,evaluation,offline,4.272,flac,b63a13d65d087739113ae9e1018f476b14053ea502c2fe1c614b25df6532b5bb,3354eea8a62c4778,data/evaluation/seaspoof_hi/ss_hi_fake_00493.flac
ss_hi_fake_00494,fake,Hindi,SEA-Spoof,hindi_common_xttsv2,evaluation,offline,11.4674,flac,3c10c1aa0dd7afe4c5566a7c7a9d603d5732d67bf7980a33417e3febc1b4e999,ef802a2846884dff,data/evaluation/seaspoof_hi/ss_hi_fake_00494.flac
ss_hi_fake_00495,fake,Hindi,SEA-Spoof,hindi_indic_edge_tts,evaluation,offline,8.736,flac,c9fef864aa5e8c73316ec89e35721f36617db2f445af2ab265d2a14e2ef9c3a1,6336e4d3080cc28d,data/evaluation/seaspoof_hi/ss_hi_fake_00495.flac
ss_hi_fake_00496,fake,Hindi,SEA-Spoof,hindi_indic_fastspeech,evaluation,offline,8.0922,flac,3052593f5293bf1bbcda2a60ecec7be63b352468bccc66678d29b2d59f05e2ab,ea63b2f11fe5f960,data/evaluation/seaspoof_hi/ss_hi_fake_00496.flac
ss_hi_fake_00497,fake,Hindi,SEA-Spoof,hindi_indic_indic-tts,evaluation,offline,7.9304,flac,8c67ff7eab83a0fe5fb73c26b2bbcedf3640f49dbb57c8618822c43f2be23e63,a8abede7f1a4a6ac,data/evaluation/seaspoof_hi/ss_hi_fake_00497.flac
ss_hi_fake_00498,fake,Hindi,SEA-Spoof,hindi_indic_tts_vits-mms,evaluation,offline,2.8,flac,b5d986be4a52b7379c96f949f4bb2144a26d8e81dcc61c537e64416f1c0ee009,c958798b14dbd561,data/evaluation/seaspoof_hi/ss_hi_fake_00498.flac
ss_hi_fake_00499,fake,Hindi,SEA-Spoof,hindi_indic_tts_xtts-v2,evaluation,offline,7.4674,flac,5e2bc2111f2ec7bff3f2b85d3686e40d37a8884954ef248d2b96836b74d4350c,b4127373c6bf1f60,data/evaluation/seaspoof_hi/ss_hi_fake_00499.flac
ss_hi_fake_00500,fake,Hindi,SEA-Spoof,elevenlabs,evaluation,online,3.1608,flac,1bfa1f8045615188accbf1d00d047d989b6af1489b4be53e727208b3fecf1bfc,3c83e1e2208b5c89,data/evaluation/seaspoof_hi/ss_hi_fake_00500.flac
ss_hi_fake_00501,fake,Hindi,SEA-Spoof,heygen,evaluation,online,4.0,flac,0b9edecc676fbda390b60ef53e168435d3cb5707d96f86bce6ad4603e14c764c,1339e2eea7a79fdc,data/evaluation/seaspoof_hi/ss_hi_fake_00501.flac
ss_hi_fake_00502,fake,Hindi,SEA-Spoof,minimax,evaluation,online,4.0,flac,5df2da27587640b43e911913eae56b3ff47476c32aa2dd1a6dbc36ceef70d47b,a0482bb07d93bbe3,data/evaluation/seaspoof_hi/ss_hi_fake_00502.flac
ss_hi_fake_00503,fake,Hindi,SEA-Spoof,chatgpt_tts_flac,evaluation,online,6.12,flac,ff791e000cdb676cfbb4a4593f49cc45faef3bc214a8c960f0d43b7d666956d2,803e86e8127a7840,data/evaluation/seaspoof_hi/ss_hi_fake_00503.flac
ss_hi_fake_00504,fake,Hindi,SEA-Spoof,hindi_common_edge_tts,evaluation,offline,3.984,flac,284c103c21dff78237723c7d74ad75bddec68130644fe08281c18279d370f4a7,0fc6a648a8614d1d,data/evaluation/seaspoof_hi/ss_hi_fake_00504.flac
ss_hi_fake_00505,fake,Hindi,SEA-Spoof,hindi_common_fastspeech,evaluation,offline,2.8909,flac,cc4e9a6680c36c20530d5f1957c231de3dc72d19077e95bdb63ca409b3abde6a,fa8599dc859f0b86,data/evaluation/seaspoof_hi/ss_hi_fake_00505.flac
ss_hi_fake_00506,fake,Hindi,SEA-Spoof,hindi_common_indic-tts,evaluation,offline,2.1138,flac,d9bf4bc15b4bac470e80fcfd61296eed0d2d317771bb382ffb98092a73deb25a,29c9f1dec0c1a847,data/evaluation/seaspoof_hi/ss_hi_fake_00506.flac
ss_hi_fake_00507,fake,Hindi,SEA-Spoof,hindi_common_vits_mms,evaluation,offline,4.768,flac,4a67f44fcebbbc459444caf86cd33d197c3cdc19fd9d1487aa17ccd02e4db4c4,2af14e5dab8f5fed,data/evaluation/seaspoof_hi/ss_hi_fake_00507.flac
ss_hi_fake_00508,fake,Hindi,SEA-Spoof,hindi_common_xttsv2,evaluation,offline,2.7314,flac,48377d71cf9d9ebb8d38954f0ccaba2664dbd7fb12de6a5c0eebf6cad2f2c063,6e4fb7287e62ff16,data/evaluation/seaspoof_hi/ss_hi_fake_00508.flac
ss_hi_fake_00509,fake,Hindi,SEA-Spoof,hindi_indic_edge_tts,evaluation,offline,8.832,flac,1549b72c086205e385eae8fda8d151e94aa5fc55d4b40ea1c6ec93826ad8d834,1e9be9aadcc3f9cd,data/evaluation/seaspoof_hi/ss_hi_fake_00509.flac
ss_hi_fake_00510,fake,Hindi,SEA-Spoof,hindi_indic_fastspeech,evaluation,offline,5.747,flac,78f3cbb0ede93b0ab51038781802813aa2d502953f1292a8f6cb573dabc2193d,003a675394f0e3aa,data/evaluation/seaspoof_hi/ss_hi_fake_00510.flac
ss_hi_fake_00511,fake,Hindi,SEA-Spoof,hindi_indic_indic-tts,evaluation,offline,7.0596,flac,bf98361438651f57e548639208771ad3dce49baf1088c026c6bc8244ef39ccc6,ffa8427d325cd719,data/evaluation/seaspoof_hi/ss_hi_fake_00511.flac
ss_hi_fake_00512,fake,Hindi,SEA-Spoof,hindi_indic_tts_vits-mms,evaluation,offline,18.192,flac,b176f0eb718815c917985455d7755e15c2de96b29641a45932d9081aefd1705b,0f8b342cb6061679,data/evaluation/seaspoof_hi/ss_hi_fake_00512.flac
ss_hi_fake_00513,fake,Hindi,SEA-Spoof,hindi_indic_tts_xtts-v2,evaluation,offline,6.2194,flac,9a2361439544607ef31c8e2c026771c10970b8b57eeab65ecebab5bff6026c73,bea6fc7c1d82a766,data/evaluation/seaspoof_hi/ss_hi_fake_00513.flac
ss_hi_fake_00514,fake,Hindi,SEA-Spoof,elevenlabs,evaluation,online,4.6759,flac,73eb6dd97c0631c5b799cabca84dc0478c5ba093e1dcdf14f501c6ca43e429d9,562109ebdf38703d,data/evaluation/seaspoof_hi/ss_hi_fake_00514.flac
ss_hi_fake_00515,fake,Hindi,SEA-Spoof,heygen,evaluation,online,4.0,flac,6575e1165214724bbf726d4b3d2786a3ab2c77bc20d9aca34a23ae17287d2e08,e1067b1b5413d4d7,data/evaluation/seaspoof_hi/ss_hi_fake_00515.flac
ss_hi_fake_00516,fake,Hindi,SEA-Spoof,minimax,evaluation,online,4.0,flac,a7ee27c23c6cf57abcf312624cbe4250f20da722ed1bd453cd57854db3920e89,611ef16754cfd1b2,data/evaluation/seaspoof_hi/ss_hi_fake_00516.flac
ss_hi_fake_00517,fake,Hindi,SEA-Spoof,chatgpt_tts_flac,evaluation,online,5.256,flac,98cd0dcd1a846fd07a722121c09deb3662bcedf43425a983e1b4643c6002f6da,01f362523e5e3673,data/evaluation/seaspoof_hi/ss_hi_fake_00517.flac
ss_hi_fake_00518,fake,Hindi,SEA-Spoof,hindi_common_edge_tts,evaluation,offline,4.824,flac,768cdb9c83585968a420275b7ea961f8911a1d92ff598cb9fe289ebe1e6bf540,58e6e1a67dd02e8d,data/evaluation/seaspoof_hi/ss_hi_fake_00518.flac
